"State","District","Date","Year","Month","Avg_etlvl_at15cm","Agency_name"
"Haryana","Mahendragarh","2022-04-13","2022","04","0.243727362","NRSC VIC MODEL"
"Haryana","Mahendragarh","2022-04-14","2022","04","0.221411728","NRSC VIC MODEL"
"Haryana","Mahendragarh","2022-04-15","2022","04","0.211172366","NRSC VIC MODEL"
"Haryana","Mahendragarh","2022-04-16","2022","04","0.240167446","NRSC VIC MODEL"
"Haryana","Mahendragarh","2022-04-17","2022","04","0.240688254","NRSC VIC MODEL"
"Haryana","Mahendragarh","2022-04-18","2022","04","0.213923522","NRSC VIC MODEL"
"Haryana","Mahendragarh","2022-04-19","2022","04","0.253337809","NRSC VIC MODEL"
"Haryana","Mahendragarh","2022-04-20","2022","04","0.22774125","NRSC VIC MODEL"
"Haryana","Mahendragarh","2022-04-21","2022","04","0.205318593","NRSC VIC MODEL"
"Haryana","Mahendragarh","2022-04-22","2022","04","0.682488717","NRSC VIC MODEL"
"Haryana","Mahendragarh","2022-04-23","2022","04","0.312965008","NRSC VIC MODEL"
"Haryana","Mahendragarh","2022-04-24","2022","04","0.094012939","NRSC VIC MODEL"
"Haryana","Mahendragarh","2022-04-25","2022","04","0.090948109","NRSC VIC MODEL"
"Haryana","Mahendragarh","2022-04-26","2022","04","0.077900947","NRSC VIC MODEL"
"Haryana","Mahendragarh","2022-04-27","2022","04","0.191570838","NRSC VIC MODEL"
"Haryana","Mahendragarh","2022-04-28","2022","04","0.129613878","NRSC VIC MODEL"
"Haryana","Mahendragarh","2022-04-29","2022","04","0.117364273","NRSC VIC MODEL"
"Haryana","Mahendragarh","2022-04-30","2022","04","0.108257189","NRSC VIC MODEL"
"Haryana","Nuh","2022-04-20","2022","04","0.24091836","NRSC VIC MODEL"
"Haryana","Nuh","2022-04-21","2022","04","0.250748096","NRSC VIC MODEL"
"Haryana","Nuh","2022-04-22","2022","04","0.2753745","NRSC VIC MODEL"
"Haryana","Nuh","2022-04-23","2022","04","0.240926923","NRSC VIC MODEL"
"Haryana","Nuh","2022-04-24","2022","04","0.154732674","NRSC VIC MODEL"
"Haryana","Nuh","2022-04-25","2022","04","0.147651934","NRSC VIC MODEL"
"Haryana","Nuh","2022-04-26","2022","04","0.128343473","NRSC VIC MODEL"
"Haryana","Nuh","2022-04-27","2022","04","0.152713164","NRSC VIC MODEL"
"Haryana","Nuh","2022-04-28","2022","04","0.146948051","NRSC VIC MODEL"
"Haryana","Nuh","2022-04-29","2022","04","0.142767663","NRSC VIC MODEL"
"Haryana","Nuh","2022-04-30","2022","04","0.141814858","NRSC VIC MODEL"
"Haryana","Nuh","2022-04-01","2022","04","0.467720001","NRSC VIC MODEL"
"Haryana","Nuh","2022-04-02","2022","04","0.469448858","NRSC VIC MODEL"
"Haryana","Nuh","2022-04-03","2022","04","0.457632386","NRSC VIC MODEL"
"Haryana","Nuh","2022-04-04","2022","04","0.451135366","NRSC VIC MODEL"
"Haryana","Nuh","2022-04-05","2022","04","0.446990749","NRSC VIC MODEL"
"Haryana","Nuh","2022-04-06","2022","04","0.441570251","NRSC VIC MODEL"
"Haryana","Nuh","2022-04-07","2022","04","0.429611944","NRSC VIC MODEL"
"Haryana","Nuh","2022-04-08","2022","04","0.411363247","NRSC VIC MODEL"
"Haryana","Nuh","2022-04-09","2022","04","0.34652905","NRSC VIC MODEL"
"Haryana","Nuh","2022-04-10","2022","04","0.327005306","NRSC VIC MODEL"
"Haryana","Nuh","2022-04-11","2022","04","0.317175061","NRSC VIC MODEL"
"Haryana","Nuh","2022-04-12","2022","04","0.288534141","NRSC VIC MODEL"
"Haryana","Nuh","2022-04-13","2022","04","0.281280543","NRSC VIC MODEL"
"Haryana","Nuh","2022-04-14","2022","04","0.265996931","NRSC VIC MODEL"
"Haryana","Nuh","2022-04-15","2022","04","0.260065737","NRSC VIC MODEL"
"Haryana","Nuh","2022-04-16","2022","04","0.267732371","NRSC VIC MODEL"
"Haryana","Nuh","2022-04-17","2022","04","0.261741003","NRSC VIC MODEL"
"Haryana","Nuh","2022-04-18","2022","04","0.24904798","NRSC VIC MODEL"
"Haryana","Nuh","2022-04-19","2022","04","0.257296299","NRSC VIC MODEL"
"Haryana","Palwal","2022-04-01","2022","04","0.389598144","NRSC VIC MODEL"
"Haryana","Palwal","2022-04-02","2022","04","0.379801375","NRSC VIC MODEL"
"Haryana","Palwal","2022-04-03","2022","04","0.363784385","NRSC VIC MODEL"
"Haryana","Palwal","2022-04-04","2022","04","0.358998676","NRSC VIC MODEL"
"Haryana","Palwal","2022-04-05","2022","04","0.347787728","NRSC VIC MODEL"
"Haryana","Palwal","2022-04-06","2022","04","0.34010075","NRSC VIC MODEL"
"Haryana","Palwal","2022-04-07","2022","04","0.329509603","NRSC VIC MODEL"
"Haryana","Palwal","2022-04-08","2022","04","0.315927704","NRSC VIC MODEL"
"Haryana","Palwal","2022-04-09","2022","04","0.299543289","NRSC VIC MODEL"
"Haryana","Palwal","2022-04-10","2022","04","0.255766379","NRSC VIC MODEL"
"Haryana","Palwal","2022-04-11","2022","04","0.243116824","NRSC VIC MODEL"
"Haryana","Palwal","2022-04-12","2022","04","0.250914042","NRSC VIC MODEL"
"Haryana","Palwal","2022-04-13","2022","04","0.248090477","NRSC VIC MODEL"
"Haryana","Palwal","2022-04-14","2022","04","0.245535656","NRSC VIC MODEL"
"Haryana","Palwal","2022-04-15","2022","04","0.241314934","NRSC VIC MODEL"
"Haryana","Palwal","2022-04-16","2022","04","0.245762871","NRSC VIC MODEL"
"Haryana","Palwal","2022-04-17","2022","04","0.229039645","NRSC VIC MODEL"
"Haryana","Palwal","2022-04-18","2022","04","0.21668176","NRSC VIC MODEL"
"Haryana","Palwal","2022-04-19","2022","04","0.209750214","NRSC VIC MODEL"
"Haryana","Palwal","2022-04-20","2022","04","0.208952251","NRSC VIC MODEL"
"Haryana","Palwal","2022-04-21","2022","04","0.225546823","NRSC VIC MODEL"
"Haryana","Palwal","2022-04-22","2022","04","0.213766947","NRSC VIC MODEL"
"Haryana","Palwal","2022-04-23","2022","04","0.447937652","NRSC VIC MODEL"
"Haryana","Palwal","2022-04-24","2022","04","0.16328752","NRSC VIC MODEL"
"Haryana","Palwal","2022-04-25","2022","04","0.154311944","NRSC VIC MODEL"
"Haryana","Palwal","2022-04-26","2022","04","0.138083744","NRSC VIC MODEL"
"Haryana","Palwal","2022-04-27","2022","04","0.301003912","NRSC VIC MODEL"
"Haryana","Palwal","2022-04-28","2022","04","0.158595484","NRSC VIC MODEL"
"Haryana","Palwal","2022-04-29","2022","04","0.153363206","NRSC VIC MODEL"
"Haryana","Palwal","2022-04-30","2022","04","0.149776503","NRSC VIC MODEL"
"Haryana","Panchkula","2022-04-01","2022","04","0.662419544","NRSC VIC MODEL"
"Haryana","Panchkula","2022-04-02","2022","04","0.642192332","NRSC VIC MODEL"
"Haryana","Panchkula","2022-04-03","2022","04","0.598467101","NRSC VIC MODEL"
"Haryana","Panchkula","2022-04-04","2022","04","0.597965101","NRSC VIC MODEL"
"Haryana","Panchkula","2022-04-05","2022","04","0.570944674","NRSC VIC MODEL"
"Haryana","Panchkula","2022-04-06","2022","04","0.566093837","NRSC VIC MODEL"
"Haryana","Panchkula","2022-04-07","2022","04","0.556261449","NRSC VIC MODEL"
"Haryana","Panchkula","2022-04-08","2022","04","0.548460796","NRSC VIC MODEL"
"Haryana","Panchkula","2022-04-09","2022","04","0.537399847","NRSC VIC MODEL"
"Haryana","Panchkula","2022-04-10","2022","04","0.519008673","NRSC VIC MODEL"
"Haryana","Panchkula","2022-04-11","2022","04","0.511784045","NRSC VIC MODEL"
"Haryana","Panchkula","2022-04-12","2022","04","0.4808075","NRSC VIC MODEL"
"Haryana","Panchkula","2022-04-13","2022","04","0.481477245","NRSC VIC MODEL"
"Haryana","Panchkula","2022-04-14","2022","04","0.421906712","NRSC VIC MODEL"
"Haryana","Panchkula","2022-04-15","2022","04","0.7900156","NRSC VIC MODEL"
"Haryana","Panchkula","2022-04-16","2022","04","0.430150635","NRSC VIC MODEL"
"Haryana","Panchkula","2022-04-17","2022","04","0.465712146","NRSC VIC MODEL"
"Haryana","Panchkula","2022-04-18","2022","04","0.446311574","NRSC VIC MODEL"
"Haryana","Panchkula","2022-04-19","2022","04","0.419104066","NRSC VIC MODEL"
"Haryana","Panchkula","2022-04-20","2022","04","0.399246408","NRSC VIC MODEL"
"Haryana","Panchkula","2022-04-21","2022","04","0.29382004","NRSC VIC MODEL"
"Haryana","Panchkula","2022-04-22","2022","04","0.340741691","NRSC VIC MODEL"
"Haryana","Panchkula","2022-04-23","2022","04","0.420220506","NRSC VIC MODEL"
"Haryana","Panchkula","2022-04-24","2022","04","0.566155885","NRSC VIC MODEL"
"Haryana","Panchkula","2022-04-25","2022","04","0.529801345","NRSC VIC MODEL"
"Haryana","Panchkula","2022-04-26","2022","04","0.503328269","NRSC VIC MODEL"
"Haryana","Panchkula","2022-04-27","2022","04","0.497541603","NRSC VIC MODEL"
"Haryana","Panchkula","2022-04-28","2022","04","0.435925137","NRSC VIC MODEL"
"Haryana","Panchkula","2022-04-29","2022","04","0.431897216","NRSC VIC MODEL"
"Haryana","Panchkula","2022-04-30","2022","04","0.40963111","NRSC VIC MODEL"
"Haryana","Panipat","2022-04-01","2022","04","0.664935548","NRSC VIC MODEL"
"Haryana","Panipat","2022-04-02","2022","04","0.66579058","NRSC VIC MODEL"
"Haryana","Panipat","2022-04-03","2022","04","0.643425427","NRSC VIC MODEL"
"Haryana","Panipat","2022-04-04","2022","04","0.633329523","NRSC VIC MODEL"
"Haryana","Panipat","2022-04-05","2022","04","0.606540756","NRSC VIC MODEL"
"Haryana","Panipat","2022-04-06","2022","04","0.613764185","NRSC VIC MODEL"
"Haryana","Panipat","2022-04-07","2022","04","0.593839026","NRSC VIC MODEL"
"Haryana","Panipat","2022-04-08","2022","04","0.581510585","NRSC VIC MODEL"
"Haryana","Panipat","2022-04-09","2022","04","0.55028007","NRSC VIC MODEL"
"Haryana","Panipat","2022-04-10","2022","04","0.471210968","NRSC VIC MODEL"
"Haryana","Panipat","2022-04-11","2022","04","0.438119931","NRSC VIC MODEL"
"Haryana","Panipat","2022-04-12","2022","04","0.508866835","NRSC VIC MODEL"
"Haryana","Panipat","2022-04-13","2022","04","0.481317581","NRSC VIC MODEL"
"Haryana","Panipat","2022-04-14","2022","04","0.490863032","NRSC VIC MODEL"
"Haryana","Panipat","2022-04-15","2022","04","0.479369832","NRSC VIC MODEL"
"Haryana","Panipat","2022-04-16","2022","04","0.523252892","NRSC VIC MODEL"
"Haryana","Panipat","2022-04-17","2022","04","0.458830579","NRSC VIC MODEL"
"Haryana","Panipat","2022-04-18","2022","04","0.421632079","NRSC VIC MODEL"
"Haryana","Panipat","2022-04-19","2022","04","0.409006385","NRSC VIC MODEL"
"Haryana","Panipat","2022-04-20","2022","04","0.392756235","NRSC VIC MODEL"
"Haryana","Panipat","2022-04-21","2022","04","0.4659952","NRSC VIC MODEL"
"Haryana","Panipat","2022-04-22","2022","04","0.460797072","NRSC VIC MODEL"
"Haryana","Panipat","2022-04-23","2022","04","0.668046255","NRSC VIC MODEL"
"Haryana","Panipat","2022-04-24","2022","04","0.260840171","NRSC VIC MODEL"
"Haryana","Panipat","2022-04-25","2022","04","0.222032379","NRSC VIC MODEL"
"Haryana","Panipat","2022-04-26","2022","04","0.384706561","NRSC VIC MODEL"
"Haryana","Panipat","2022-04-27","2022","04","0.332596868","NRSC VIC MODEL"
"Haryana","Panipat","2022-04-28","2022","04","0.227206452","NRSC VIC MODEL"
"Haryana","Panipat","2022-04-29","2022","04","0.214866711","NRSC VIC MODEL"
"Haryana","Panipat","2022-04-30","2022","04","0.206422445","NRSC VIC MODEL"
"Haryana","Rewari","2022-04-01","2022","04","0.454229142","NRSC VIC MODEL"
"Haryana","Rewari","2022-04-02","2022","04","0.453697746","NRSC VIC MODEL"
"Haryana","Rewari","2022-04-03","2022","04","0.44475176","NRSC VIC MODEL"
"Haryana","Rewari","2022-04-04","2022","04","0.441737075","NRSC VIC MODEL"
"Haryana","Rewari","2022-04-05","2022","04","0.438155677","NRSC VIC MODEL"
"Haryana","Rewari","2022-04-06","2022","04","0.43327562","NRSC VIC MODEL"
"Haryana","Rewari","2022-04-07","2022","04","0.414875332","NRSC VIC MODEL"
"Haryana","Rewari","2022-04-08","2022","04","0.393675344","NRSC VIC MODEL"
"Haryana","Rewari","2022-04-09","2022","04","0.314953241","NRSC VIC MODEL"
"Haryana","Rewari","2022-04-10","2022","04","0.302988179","NRSC VIC MODEL"
"Haryana","Rewari","2022-04-11","2022","04","0.302937489","NRSC VIC MODEL"
"Haryana","Rewari","2022-04-12","2022","04","0.282226866","NRSC VIC MODEL"
"Haryana","Rewari","2022-04-13","2022","04","0.286651474","NRSC VIC MODEL"
"Haryana","Rewari","2022-04-14","2022","04","0.272480899","NRSC VIC MODEL"
"Haryana","Rewari","2022-04-15","2022","04","0.266471631","NRSC VIC MODEL"
"Haryana","Rewari","2022-04-16","2022","04","0.272785155","NRSC VIC MODEL"
"Haryana","Rewari","2022-04-17","2022","04","0.268924593","NRSC VIC MODEL"
"Haryana","Rewari","2022-04-18","2022","04","0.258996327","NRSC VIC MODEL"
"Haryana","Rewari","2022-04-19","2022","04","0.259627967","NRSC VIC MODEL"
"Haryana","Rewari","2022-04-20","2022","04","0.245966253","NRSC VIC MODEL"
"Haryana","Rewari","2022-04-21","2022","04","0.259737204","NRSC VIC MODEL"
"Haryana","Rewari","2022-04-22","2022","04","1.346017922","NRSC VIC MODEL"
"Haryana","Rewari","2022-04-23","2022","04","0.636854868","NRSC VIC MODEL"
"Haryana","Rewari","2022-04-24","2022","04","0.261665312","NRSC VIC MODEL"
"Haryana","Rewari","2022-04-25","2022","04","0.24054596","NRSC VIC MODEL"
"Haryana","Rewari","2022-04-26","2022","04","0.183280965","NRSC VIC MODEL"
"Haryana","Rewari","2022-04-27","2022","04","0.404689039","NRSC VIC MODEL"
"Haryana","Rewari","2022-04-28","2022","04","0.206408549","NRSC VIC MODEL"
"Haryana","Rewari","2022-04-29","2022","04","0.18419126","NRSC VIC MODEL"
"Haryana","Rewari","2022-04-30","2022","04","0.16926743","NRSC VIC MODEL"
"Haryana","Rohtak","2022-04-01","2022","04","0.461155128","NRSC VIC MODEL"
"Haryana","Rohtak","2022-04-02","2022","04","0.447396532","NRSC VIC MODEL"
"Haryana","Rohtak","2022-04-03","2022","04","0.43668351","NRSC VIC MODEL"
"Haryana","Rohtak","2022-04-04","2022","04","0.431648841","NRSC VIC MODEL"
"Haryana","Rohtak","2022-04-05","2022","04","0.414211923","NRSC VIC MODEL"
"Haryana","Rohtak","2022-04-06","2022","04","0.4235442","NRSC VIC MODEL"
"Haryana","Rohtak","2022-04-07","2022","04","0.404058423","NRSC VIC MODEL"
"Haryana","Rohtak","2022-04-08","2022","04","0.381265349","NRSC VIC MODEL"
"Haryana","Rohtak","2022-04-09","2022","04","0.327419968","NRSC VIC MODEL"
"Haryana","Rohtak","2022-04-10","2022","04","0.297193615","NRSC VIC MODEL"
"Haryana","Rohtak","2022-04-11","2022","04","0.281528207","NRSC VIC MODEL"
"Haryana","Rohtak","2022-04-12","2022","04","0.314598898","NRSC VIC MODEL"
"Haryana","Rohtak","2022-04-13","2022","04","0.298576624","NRSC VIC MODEL"
"Haryana","Rohtak","2022-04-14","2022","04","0.295774786","NRSC VIC MODEL"
"Haryana","Rohtak","2022-04-15","2022","04","0.290752299","NRSC VIC MODEL"
"Haryana","Rohtak","2022-04-16","2022","04","0.303303857","NRSC VIC MODEL"
"Haryana","Rohtak","2022-04-17","2022","04","0.277376839","NRSC VIC MODEL"
"Haryana","Rohtak","2022-04-18","2022","04","0.26108554","NRSC VIC MODEL"
"Haryana","Rohtak","2022-04-19","2022","04","0.247261596","NRSC VIC MODEL"
"Haryana","Rohtak","2022-04-20","2022","04","0.247516227","NRSC VIC MODEL"
"Haryana","Rohtak","2022-04-21","2022","04","0.286608116","NRSC VIC MODEL"
"Haryana","Rohtak","2022-04-22","2022","04","0.927156089","NRSC VIC MODEL"
"Haryana","Rohtak","2022-04-23","2022","04","0.4777789","NRSC VIC MODEL"
"Haryana","Rohtak","2022-04-24","2022","04","0.235592709","NRSC VIC MODEL"
"Haryana","Rohtak","2022-04-25","2022","04","0.226922358","NRSC VIC MODEL"
"Haryana","Rohtak","2022-04-26","2022","04","0.274931903","NRSC VIC MODEL"
"Haryana","Rohtak","2022-04-27","2022","04","0.41303674","NRSC VIC MODEL"
"Haryana","Rohtak","2022-04-28","2022","04","0.286474881","NRSC VIC MODEL"
"Haryana","Rohtak","2022-04-29","2022","04","0.273107385","NRSC VIC MODEL"
"Haryana","Rohtak","2022-04-30","2022","04","0.261404879","NRSC VIC MODEL"
"Haryana","Sirsa","2022-04-01","2022","04","0.216524466","NRSC VIC MODEL"
"Haryana","Sirsa","2022-04-02","2022","04","0.207482224","NRSC VIC MODEL"
"Haryana","Sirsa","2022-04-03","2022","04","0.200014757","NRSC VIC MODEL"
"Haryana","Sirsa","2022-04-04","2022","04","0.189564491","NRSC VIC MODEL"
"Haryana","Sirsa","2022-04-05","2022","04","0.179623242","NRSC VIC MODEL"
"Haryana","Sirsa","2022-04-06","2022","04","0.165618772","NRSC VIC MODEL"
"Haryana","Sirsa","2022-04-07","2022","04","0.144420687","NRSC VIC MODEL"
"Haryana","Sirsa","2022-04-08","2022","04","0.128638906","NRSC VIC MODEL"
"Haryana","Sirsa","2022-04-09","2022","04","0.095557071","NRSC VIC MODEL"
"Haryana","Sirsa","2022-04-10","2022","04","0.093090359","NRSC VIC MODEL"
"Haryana","Sirsa","2022-04-11","2022","04","0.08828323","NRSC VIC MODEL"
"Haryana","Sirsa","2022-04-12","2022","04","0.081629134","NRSC VIC MODEL"
"Haryana","Sirsa","2022-04-13","2022","04","0.079113095","NRSC VIC MODEL"
"Haryana","Sirsa","2022-04-14","2022","04","0.080641569","NRSC VIC MODEL"
"Haryana","Sirsa","2022-04-15","2022","04","0.083206615","NRSC VIC MODEL"
"Haryana","Sirsa","2022-04-16","2022","04","0.07703764","NRSC VIC MODEL"
"Haryana","Sirsa","2022-04-17","2022","04","0.067458222","NRSC VIC MODEL"
"Haryana","Sirsa","2022-04-18","2022","04","0.058029556","NRSC VIC MODEL"
"Haryana","Sirsa","2022-04-19","2022","04","0.063550204","NRSC VIC MODEL"
"Haryana","Sirsa","2022-04-20","2022","04","0.055369829","NRSC VIC MODEL"
"Haryana","Sirsa","2022-04-21","2022","04","0.062647097","NRSC VIC MODEL"
"Haryana","Sirsa","2022-04-22","2022","04","0.702432305","NRSC VIC MODEL"
"Haryana","Sirsa","2022-04-23","2022","04","0.492206098","NRSC VIC MODEL"
"Haryana","Sirsa","2022-04-24","2022","04","0.282763748","NRSC VIC MODEL"
"Haryana","Sirsa","2022-04-25","2022","04","0.222295597","NRSC VIC MODEL"
"Haryana","Sirsa","2022-04-26","2022","04","0.173506177","NRSC VIC MODEL"
"Haryana","Sirsa","2022-04-27","2022","04","0.557914803","NRSC VIC MODEL"
"Haryana","Sirsa","2022-04-28","2022","04","0.320439813","NRSC VIC MODEL"
"Haryana","Sirsa","2022-04-29","2022","04","0.296259479","NRSC VIC MODEL"
"Haryana","Sirsa","2022-04-30","2022","04","0.273837588","NRSC VIC MODEL"
"Haryana","Sonipat","2022-04-01","2022","04","0.666541709","NRSC VIC MODEL"
"Haryana","Sonipat","2022-04-02","2022","04","0.666584806","NRSC VIC MODEL"
"Haryana","Sonipat","2022-04-03","2022","04","0.643660204","NRSC VIC MODEL"
"Haryana","Sonipat","2022-04-04","2022","04","0.631700416","NRSC VIC MODEL"
"Haryana","Sonipat","2022-04-05","2022","04","0.606844426","NRSC VIC MODEL"
"Haryana","Sonipat","2022-04-06","2022","04","0.620865026","NRSC VIC MODEL"
"Haryana","Sonipat","2022-04-07","2022","04","0.604521944","NRSC VIC MODEL"
"Haryana","Sonipat","2022-04-08","2022","04","0.582412193","NRSC VIC MODEL"
"Haryana","Sonipat","2022-04-09","2022","04","0.512330823","NRSC VIC MODEL"
"Haryana","Sonipat","2022-04-10","2022","04","0.445703769","NRSC VIC MODEL"
"Haryana","Sonipat","2022-04-11","2022","04","0.446015531","NRSC VIC MODEL"
"Haryana","Sonipat","2022-04-12","2022","04","0.465973734","NRSC VIC MODEL"
"Haryana","Sonipat","2022-04-13","2022","04","0.456456854","NRSC VIC MODEL"
"Haryana","Sonipat","2022-04-14","2022","04","0.448080019","NRSC VIC MODEL"
"Haryana","Sonipat","2022-04-15","2022","04","0.456077003","NRSC VIC MODEL"
"Haryana","Sonipat","2022-04-16","2022","04","0.466076835","NRSC VIC MODEL"
"Haryana","Sonipat","2022-04-17","2022","04","0.443861781","NRSC VIC MODEL"
"Haryana","Sonipat","2022-04-18","2022","04","0.434166404","NRSC VIC MODEL"
"Haryana","Sonipat","2022-04-19","2022","04","0.4233045","NRSC VIC MODEL"
"Haryana","Sonipat","2022-04-20","2022","04","0.410473013","NRSC VIC MODEL"
"Haryana","Sonipat","2022-04-21","2022","04","0.477135039","NRSC VIC MODEL"
"Haryana","Sonipat","2022-04-22","2022","04","0.452519947","NRSC VIC MODEL"
"Haryana","Sonipat","2022-04-23","2022","04","0.575788259","NRSC VIC MODEL"
"Haryana","Sonipat","2022-04-24","2022","04","0.195002531","NRSC VIC MODEL"
"Haryana","Sonipat","2022-04-25","2022","04","0.18349611","NRSC VIC MODEL"
"Haryana","Sonipat","2022-04-26","2022","04","0.301674662","NRSC VIC MODEL"
"Haryana","Sonipat","2022-04-27","2022","04","0.218085985","NRSC VIC MODEL"
"Haryana","Sonipat","2022-04-28","2022","04","0.187024516","NRSC VIC MODEL"
"Haryana","Sonipat","2022-04-29","2022","04","0.181698265","NRSC VIC MODEL"
"Haryana","Sonipat","2022-04-30","2022","04","0.174217359","NRSC VIC MODEL"
"Haryana","Yamunanagar","2022-04-01","2022","04","0.749924882","NRSC VIC MODEL"
"Haryana","Yamunanagar","2022-04-02","2022","04","0.749184224","NRSC VIC MODEL"
"Haryana","Yamunanagar","2022-04-03","2022","04","0.683972588","NRSC VIC MODEL"
"Haryana","Yamunanagar","2022-04-04","2022","04","0.655347851","NRSC VIC MODEL"
"Haryana","Yamunanagar","2022-04-05","2022","04","0.673163933","NRSC VIC MODEL"
"Haryana","Yamunanagar","2022-04-06","2022","04","0.659679267","NRSC VIC MODEL"
"Haryana","Yamunanagar","2022-04-07","2022","04","0.65128675","NRSC VIC MODEL"
"Haryana","Yamunanagar","2022-04-08","2022","04","0.650274001","NRSC VIC MODEL"
"Haryana","Yamunanagar","2022-04-09","2022","04","0.649495187","NRSC VIC MODEL"
"Haryana","Yamunanagar","2022-04-10","2022","04","0.646875747","NRSC VIC MODEL"
"Haryana","Yamunanagar","2022-04-11","2022","04","0.647552292","NRSC VIC MODEL"
